id,name,vintage,region,colour,sweetness,score
ca800420-ab09-4b69-9966-16d941de665f,d'innover Eure-et-Loir,1995,Mayotte,white,dry,63
ca9e15b6-a2a1-408f-b2d4-2ccd92ca9ba8,1946 d'innover Pyrénées-Orientales,,,,,62
caba7a4c-f44e-4ccb-b79c-864b7529a3c1,d'évoluer Alpes-Maritimes,2020,Corse,white,semi-sweet,63
cabc3ae0-18e5-48fd-89d6-52ecacced373,d'innover Haute-Corse,1987,Rhone-Alpes,white,dry,78
cacd9d68-c3ba-455d-94e6-f550c1c0645d,de changer Landes,1993,Mayotte,red,dry,71
cada2c72-d997-4883-9a1c-7a7e7c93e271,d'innover Lot-et-Garonne,2021,Auvergne,white,sweet,76
caead3fb-78ce-433e-8bbd-49062000e245,d'évoluer Lozère,1998,Poitou-Charentes,white,sweet,66
cafe364a-a8df-461b-8eeb-a3953ec9c0aa,de rouler Morbihan,2015,Saint-Barthélémy,red,dry,77
cb01f30c-6fa4-4582-aa9a-d1c37f89e2a0,de louer Ariège,1977,Picardie,white,semi-sweet,94
cb0d694b-7774-48f9-9610-7314afb252a0,2019 d'atteindre vos buts Vaucluse,,,,,68
cb0f923f-1937-4ce2-b7f1-6f7c70097c3a,de rouler Charente,2012,Saint-Martin,red,sweet,65
cb10eec9-774b-417c-9a50-6501d1df9dd0,d'innover Pyrénées-Orientales,2010,Champagne-Ardenne,red,sweet,63
cb360ffb-65f7-490d-a64a-a64abbaeac43,d'innover Guyane,2010,Martinique,red,sweet,69
cb3d8032-e14e-4ae2-ae25-aa44ace0d9ca,de changer Isère,1997,Pays-de-Loire,white,semi-sweet,73
cb72d554-d616-4579-aee0-8c2fb57d9be4,d'atteindre vos buts Eure-et-Loir,1952,Auvergne,white,dry,91
cb7dfa11-b339-4a21-900e-2c4bda395fbb,de changer Pyrénées-Orientales,2014,Lorraine,red,sweet,79
cbbd8e2c-f987-480d-a0f7-7a3653cf722f,de concrétiser vos projets Var,2011,Île-de-France,red,sweet,56
cbc2aecb-b7d8-43f5-a076-b14431af62a6,d'innover Haute-Corse,1982,Rhone-Alpes,white,dry,77
cbc924ea-c8cf-42a4-a93b-bc80bf6cf21d,d'évoluer Marne,2021,Auvergne,red,dry,63
cbd7bb1c-6e90-44c4-bd05-d097245dd491,de concrétiser vos projets Var,2016,Île-de-France,red,sweet,63
cc066b71-e593-45c9-9c4a-7220414d6dd7,de rouler Rhône,2020,Île-de-France,red,dry,82
cc0cc640-053d-4f5d-8592-c1fc726316e4,de concrétiser vos projets Cher,1974,Saint-Barthélémy,red,semi-sweet,87
cc4f0fcd-d31b-4e9a-8611-26d16b4122f2,de louer Loir-et-Cher,2001,Limousin,red,sweet,92
cc6d47cc-a610-40f0-aa91-b64943adaebc,de changer Cher,1973,Réunion,white,dry,59
cc7169d6-4243-46a0-bb3a-9d0a81d7e2eb,de concrétiser vos projets Oise,1982,,,,91
cc73b64b-b125-4dec-b362-ba664bbc1d45,d'atteindre vos buts Eure-et-Loir,1967,Auvergne,white,dry,89
cc773be2-c7ad-4863-96de-13c2f9a36a67,de changer Pyrénées-Orientales,2013,Lorraine,red,sweet,71
cc783476-3a0d-4325-9986-8f8a14cc8c7f,d'innover Ardèche,2017,Corse,white,semi-sweet,85
cc8dd486-7735-48c6-ac79-46366f916cf9,d'avancer Haute-Savoie,2015,Basse-Normandie,white,sweet,81
cc9459e5-b9b4-4da8-9f2b-00a88bb045a9,d'innover Mayotte,2007,,,,63
cc9d9eb8-49af-4164-8e4c-87e93a80111c,d'atteindre vos buts Gard,2014,Rhone-Alpes,white,dry,84
ccb102b2-589b-49e6-a048-e7f384c782dd,dinnover Mayotte,1983,,white,semi-sweet,69
ccc04f19-94de-4453-99a8-68877ada7e2c,de changer Landes,1983,Mayotte,red,dry,72
ccdbf753-78fc-415c-82ad-254c3576e6c1,de changer Landes,2016,Mayotte,red,dry,70
cce0cfc3-3bf6-4289-8735-47fa4b0383f8,d'avancer Val-d'Oise,2013,Wallis-et-Futuna,red,dry,65
cce148fd-dc56-4cca-ac7d-0c1307ed5c36,de changer Isère,1980,Pays-de-Loire,white,semi-sweet,76
cce68703-87c8-45bf-ac60-01ca7398d463,d'atteindre vos buts Hautes-Pyrénées,1958,Nouvelle-Calédonie,red,semi-sweet,75
ccf6f965-d1c3-49fc-8d8e-7ed6f439ca73,de changer Haute-Vienne,1971,Saint-Martin,red,sweet,74
ccf8bb19-2a96-4d33-b34a-386d5c26d13a,de changer Corrèze,2008,Martinique,white,dry,72
ccfd2b87-cadc-4c62-9cc0-6e12d44d4a5b,de rouler Charente,2007,Saint-Martin,red,sweet,62
cd066659-0d50-49bc-8c2c-e73a763583cc,de changer Charente-Maritime,2018,Pays-de-Loire,red,dry,72
cd2de800-135b-4887-8de8-a7fb19d9e286,d'innover Drôme,2020,Limousin,white,sweet,82
cd2f4350-272d-499f-8889-0475a5a1b60a,de louer Ariège,1998,Picardie,white,semi-sweet,93
cd3a368f-a77c-4fd6-95bb-0ea4790af4fe,de rouler Morbihan,1980,Saint-Barthélémy,red,dry,70
cd44c53d-dfd0-4315-b20f-b3c8d93da976,d'atteindre vos buts Allier,2015,Polynésie française,white,semi-sweet,67
cd47dc88-7d85-467e-8886-2ba69508ad78,d'avancer Deux-Sèvres,1998,Aquitaine,red,sweet,93
cd482375-f09e-416c-8ec7-e283f1031045,de louer Alpes-de-Haute-Provence,2020,Province-Alpes-Côte d'Azur,white,sweet,67
cd557852-25ff-4169-a6a9-59ac8b3202b2,d'innover Nord,1976,,,,91
cd868759-a06e-496a-b658-061bcaf6ae35,de changer Gers,2002,,,,91
cd86f5e1-147d-4447-a804-2c1157b4a677,de concrétiser vos projets Haute-Marne,2018,Alsace,white,sweet,78
cd8d652c-2a19-4aa4-b835-62c05a1b6518,d'atteindre vos buts Ardennes,2013,Franche-Comté,red,semi-sweet,73
cda43f99-d2e6-4d28-9553-6d75a71b4f5c,d'innover Allier,1971,Champagne-Ardenne,red,semi-sweet,65
cda8ba47-43cb-4a03-87b9-2724964afd98,d'avancer Sarthe,2018,Île-de-France,white,semi-sweet,81
cdb0a861-8c94-41cc-857a-6304a5b8f3e9,d'innover Pyrénées-Orientales,1983,Champagne-Ardenne,red,sweet,66
cdb11202-8bad-475b-ba85-3a1003259829,de changer Val-de-Marne,1971,Saint-Martin,red,sweet,85
cdc20f2f-e026-4a83-8014-094ceac17a8a,de changer Haute-Vienne,1994,Saint-Martin,red,sweet,63
cdca0fe5-e8e4-4094-8678-86c9d6fb004c,de concrétiser vos projets Doubs,1994,Centre,red,sweet,65
cdd0f225-04e4-4819-9978-b35d1ece21b8,d'évoluer Hautes-Alpes,2005,,,,64
cde77fc6-ea22-446b-8670-84c9bd58e2cc,de concrétiser vos projets Seine-Saint-Denis,1988,Franche-Comté,red,semi-sweet,87
ce0446db-764e-4455-b552-a53e5be3e402,de louer Loir-et-Cher,1996,Limousin,red,sweet,84
ce06ae59-4d6e-4b36-896e-f9c2bb424acb,de louer Loir-et-Cher,1982,Limousin,red,sweet,89
ce1cff0c-4a07-4406-9fdf-1db4d9d458fc,de concrétiser vos projets Oise,1993,,,,88
ce1e0fe9-0ece-4d79-a6d6-29efd553cd44,d'innover Cantal,2008,Pays-de-Loire,red,dry,91
ce4e46fd-86e1-4173-8807-8ab4bd4e02cd,d'innover Eure-et-Loir,2021,Mayotte,white,dry,72
ce51d4be-f150-4be2-b8b1-4d80c0387eac,de changer Haute-Vienne,1968,Saint-Martin,red,sweet,73
ce86de5a-c9b2-43e9-bab9-af903fc49d71,de concrétiser vos projets Vosges,1989,Centre,red,dry,77
ce8a465e-24f1-4a0d-9269-de7a04ad2554,d'évoluer Lozère,2013,Poitou-Charentes,white,sweet,70
cebabb9a-4cd0-4a2a-b8e9-fd087095b425,de concrétiser vos projets Haute-Marne,2008,Alsace,white,sweet,73
cedee22b-aaf9-4aa1-bbb8-25706b4b384c,de changer Gers,2006,,,,80
cef9034b-992b-429d-93e5-e8cec9e46410,d'atteindre vos buts Haute-Garonne,1977,,,,81
cf1c0558-14bd-47f9-82c4-f2c5e0fcad8a,d'avancer Deux-Sèvres,2014,Aquitaine,red,sweet,91
cf5c6365-9391-4bfc-9045-2ae49ce58f24,de concrétiser vos projets Orne,2005,Auvergne,white,dry,88
cf5e22b7-ea4d-420b-93d8-42521f7c0262,d'avancer Corse-du-Sud,2014,Franche-Comté,red,dry,79
cf7f7fb2-5537-4d12-83c3-eef7615db98c,de changer Haute-Vienne,1967,Saint-Martin,red,sweet,68
cf84d8ae-89b3-4fba-a180-7222bf6be016,d'avancer Deux-Sèvres,1990,Aquitaine,red,sweet,87
cf852eab-6071-4453-a146-c25c23464228,d'atteindre vos buts Guadeloupe,1995,Réunion,red,dry,72
cf9fe492-1f99-45e7-b4ca-0784c2514f4b,dinnover Ardeche,1953,Corse,white,semi-sweet,91
cfcaffb3-b547-452c-a89e-990a6a26afc0,dinnover Mayotte,1981,,white,semi-sweet,67
d02ddccb-5200-4a58-9b2e-1f567f51885e,d'innover Allier,1958,Champagne-Ardenne,red,semi-sweet,73
d03e373b-a28e-47aa-b47f-6aa1ce20ccfa,d'avancer Corse-du-Sud,1994,Franche-Comté,red,dry,82
d04b70c1-6936-426f-89e1-1f37390a213e,de concrétiser vos projets Oise,1999,,,,92
d070cd12-ec07-4d15-b21d-0375d255d6ad,de concrétiser vos projets Doubs,2009,Centre,red,sweet,69
d075aa63-8c60-4498-a4f8-31fe3f822653,de changer Alpes-de-Haute-Provence,1952,Nord-Pas-de-Calais,white,sweet,66
d08c356f-f3e4-4fdf-a4ab-a16bc5f7d711,de louer Ariège,1958,Picardie,white,semi-sweet,90
d08f6b3d-9d78-47e4-ba1f-848d938df1af,d'avancer Meuse,2020,Polynésie française,white,sweet,74
d0aaab72-26b3-45d0-ad6a-95434b7a9888,d'avancer Haute-Savoie,2000,Basse-Normandie,white,sweet,80
d0b48816-fbfd-40a9-a020-b6996df3fcda,de changer Charente-Maritime,2016,Pays-de-Loire,red,dry,72
d0bf6401-5774-4fcf-be0e-3ba81703b980,de rouler Gironde,2016,Haute-Normandie,red,dry,77
d0d50170-6d90-41ec-9520-d82426960b3c,de concrétiser vos projets Saône-et-Loire,2002,Saint-Pierre-et-Miquelon,red,dry,84
d0e237f0-fb29-4192-8903-0f86830ff73d,de concrétiser vos projets Cher,1984,Saint-Barthélémy,red,semi-sweet,95
d0fec679-0022-4e4d-9757-418cef94faf8,d'évoluer Côte-d'Or,2004,Auvergne,red,semi-sweet,69
d1045615-9c0c-411a-a890-2af78e8fd773,de louer Ariège,2021,Picardie,white,semi-sweet,87
d10804f8-1fc5-4aa0-8391-8fa6285ab28c,de louer Loir-et-Cher,2003,Limousin,red,sweet,92
d10da181-e8c2-4b3d-9601-99c0fa71ef88,de changer Val-de-Marne,1983,Saint-Martin,red,sweet,85
d110488a-ea82-49d9-9db4-4564d22e9353,de louer Loiret,2021,Réunion,white,dry,87
d1116db4-049c-4c6a-a296-8409eb7cf205,de changer Isère,2013,Pays-de-Loire,white,semi-sweet,74
d1149a60-5fc5-4336-abe1-dfbaeeeaf69b,d'innover Drôme,2011,Limousin,white,sweet,87
d12171c9-e480-4e2a-a51e-d426d9779fcc,de concrétiser vos projets Seine-Saint-Denis,1995,Franche-Comté,red,semi-sweet,81
d12d28d6-a0df-4461-9d5f-8dc7418d0c26,d'évoluer Côte-d'Or,2001,Auvergne,red,semi-sweet,68
d13941a3-d35e-427e-9881-1bbab3aea1dc,de louer Loiret,2006,Réunion,white,dry,90
d142a322-acfd-4986-9604-b072e2438041,d'avancer Haute-Savoie,1993,Basse-Normandie,white,sweet,85
d1493d96-08e7-43ec-bab2-9f231ab860fa,de changer Dordogne,2003,Province-Alpes-Côte d'Azur,white,semi-sweet,69
d15d3623-c2d3-4c49-b6a3-88d3deb1946c,d'innover Lot-et-Garonne,2006,Auvergne,white,sweet,77
d15e0560-8473-4271-98a8-018b232f6900,d'innover Ardèche,1979,Corse,white,semi-sweet,90
d1786737-a26d-4195-8a18-ce5a22ce1c7b,d'atteindre vos buts Gard,2019,Rhone-Alpes,white,dry,84
d1800600-dfce-426a-b5b8-7e045cf50d49,d'évoluer Hautes-Alpes,1998,,,,62
d19dba6e-6ae1-4b9c-9c63-e4e3bb3fbd53,de concrétiser vos projets Gard,2017,Bourgogne,white,semi-sweet,81
d19e4389-9cea-4e35-a3ac-f6d56fa79595,d'avancer Sarthe,2004,Île-de-France,white,semi-sweet,78
d19fc304-0079-4a9e-a04b-81030334d7df,de changer Corrèze,1993,Martinique,white,dry,70
d1ac9c47-87c2-49e4-beac-f271fcc71d62,d'innover Vosges,2004,Centre,white,sweet,71
d1b26969-bfbc-413c-bc09-c798c06eee48,1993 d'atteindre vos buts Hautes-Pyrénées,,Corse,red,semi-sweet,68
d1b7be15-4cd3-49a9-84e9-f3dc9df54f29,de changer Val-de-Marne,1998,Saint-Martin,red,sweet,84
d1cb0d84-e3e9-4508-b47c-a62cdedbbf04,d'évoluer Marne,2003,Auvergne,red,dry,58
d21fe232-c0c4-4586-9d2d-68a86cd61d5b,d'atteindre vos buts Vendée,2001,Basse-Normandie,red,sweet,72
d2302762-2c28-425b-9064-368770e17f57,d'évoluer Alpes-Maritimes,1983,Corse,white,semi-sweet,69
d23a49ea-e3c5-48b6-9c89-aefdf460160b,d'évoluer Alpes-Maritimes,1988,Corse,white,semi-sweet,64
d28012da-95c7-4932-b91a-e8f3ea7b9a0c,de changer Corrèze,1996,Martinique,white,dry,72
d2853996-7d56-4e57-93f3-ff127fc95c6a,d'innover Vendée,1943,Martinique,red,sweet,82
d295dc57-6d25-4ef7-976c-b36fb6fda402,de louer Loir-et-Cher,1997,Limousin,red,sweet,85
d2b0ebbf-8d10-4b36-9a20-56e2cba7f3f8,d'atteindre vos buts Guadeloupe,1978,Réunion,red,dry,75
d2d0fe24-bc22-46a3-b22d-978ee3f47ecd,d'avancer Guadeloupe,1991,Corse,red,sweet,68
d2d71b4d-e5d5-436c-a40d-2455536cbff1,de changer Charente-Maritime,2003,Pays-de-Loire,red,dry,80
d3160634-300c-440f-89a9-fec93503ab75,de louer Loir-et-Cher,1995,Limousin,red,sweet,93
d32c19e0-cfd4-4b93-a1d0-2a72eee7daa8,d'évoluer Vendée,2007,Midi-Pyrénées,white,dry,59
d33546ca-146b-41f8-84d6-229d680e432f,de concrétiser vos projets Ille-et-Vilaine,1973,Alsace,white,sweet,81
d33a162e-1750-48d8-b399-dfe6e11f4d6a,de rouler Indre,1988,Bretagne,red,sweet,89
d3570483-d386-4543-bfa5-6d8222627d05,de changer Charente-Maritime,2013,Pays-de-Loire,red,dry,83
d36a73ec-d536-472e-9a50-3ae393e54194,de concrétiser vos projets Tarn,2018,Languedoc-Roussillon,red,semi-sweet,63
d37421ca-7685-43aa-920f-253b8dffba63,de changer Haute-Vienne,2003,Saint-Martin,red,sweet,64
d380fc7d-c584-4cfa-973e-89234d12990f,de changer Alpes-de-Haute-Provence,1989,Nord-Pas-de-Calais,white,sweet,72
d389edb4-9ed5-4ded-b6ee-0d31cc25541a,d'évoluer Hautes-Alpes,1988,,,,60
d3a166a7-46c4-455f-834f-75887a0bebca,de changer Charente-Maritime,2010,Pays-de-Loire,red,dry,82
d3aeee92-8fc5-40cb-953d-5437b42b0a50,d'atteindre vos buts Haute-Garonne,2006,,,,81
d3b72aed-2352-4382-af91-6b2fdedc419b,d'innover Pyrénées-Orientales,1992,Champagne-Ardenne,red,sweet,61
d3b83235-6d31-410a-b769-164cca0d70f9,de rouler Charente,2000,Saint-Martin,red,sweet,65
d3bc4e24-7b1d-4656-b50a-235741f30404,d'évoluer Marne,1981,Auvergne,red,dry,65
d3d02bae-1a4f-4778-b90f-950f94c31ff2,de concrétiser vos projets Tarn,1997,Languedoc-Roussillon,red,semi-sweet,59
d3d887ae-c4ef-4d99-967f-890c41af7119,de changer Landes,2017,Mayotte,red,dry,72
d3f2fb9d-1a46-4a69-bce8-560c97c87c0f,de rouler Morbihan,1950,Saint-Barthélémy,red,dry,66
d4080a8c-5b46-4de3-bdc8-566f05f3f852,d'innover Drôme,1996,Limousin,white,sweet,83
d41d4b01-e209-4a38-963c-c7a1fd82e04c,de louer Pyrénées-Orientales,2008,Polynésie française,white,sweet,70
d42470c3-654e-406d-826f-c7fe4e6c5456,de changer Val-de-Marne,2004,Saint-Martin,red,sweet,87
d45981cb-c204-4bd8-8b93-240bc3499f8b,d'innover Drôme,1956,Limousin,white,sweet,78
d45b45d2-8d27-43d4-8f01-15240463aece,de changer Isère (1973),,,,,72
d477e588-7cc7-4971-bda4-1c9c9d9ecc45,d'innover Guyane,2008,Martinique,red,sweet,72
d48983a2-bc0d-45f5-aa16-0a02e52da428,d'atteindre vos buts Vendée,1996,Basse-Normandie,red,sweet,63
d48b987e-9574-4d96-ab3b-a0cb5120dff5,de louer Haute-Marne,2011,Champagne-Ardenne,white,dry,66
d4a264e4-82ce-4cf4-82f6-8cfbcc22ff0f,d'évoluer Drôme,1988,Saint-Barthélémy,white,dry,64
d4a4f6b0-e3d9-4f8f-a966-3745c5cf2bed,d'innover Vosges,2009,Centre,white,sweet,80
d4b5a1d9-440e-41fb-8834-71ee399e2a65,d'atteindre vos buts Vendée,1954,Basse-Normandie,red,sweet,70
d4c5be56-d9d2-4963-aef1-bda11ddfd9c4,d'avancer Sarthe,2011,Île-de-France,white,semi-sweet,82
d4d6b74d-d466-49ab-b321-2f7a9e46897d,d'évoluer Lozère,1981,Poitou-Charentes,white,sweet,68
d4dd7300-61e2-45b2-84e3-1280c2bf7c53,d'atteindre vos buts Gard,2004,Rhone-Alpes,white,dry,85
d4e83db0-b73a-4ed9-9c33-589760937f40,de concrétiser vos projets Tarn,1999,Languedoc-Roussillon,red,semi-sweet,64
d51f1378-4835-4a8e-abc1-b2b3ee8c0791,d'innover Guyane,2017,Martinique,red,sweet,69
d5458b4c-6caa-4b5d-900f-74c8f061a036,d'innover Nord,2011,,,,87
d550abe2-e0c3-49a2-a786-e62d151013b1,de concrétiser vos projets Gard,1985,Bourgogne,white,semi-sweet,82
d55377f0-b762-4f25-b148-ae872dc8df1d,de changer Gers,2001,,,,86
d56bad3e-87ac-467d-98de-7146f83a7214,1960 d'innover Pyrénées-Orientales,,,,,63
d5735694-e092-4171-a69f-aadf43ea23bc,dinnover Ardeche,1950,Corse,white,semi-sweet,81
d57c9c7e-d02f-41f1-b5d4-91bdfceabf14,d'innover Vendée,1960,Martinique,red,sweet,80
d59bd18e-e80e-403e-8545-bcba0a1e340c,d'avancer Corse-du-Sud,2003,Franche-Comte,red,dry,81
d5bfcbd7-3268-42e4-b126-d07075b4491d,d'évoluer Drôme,1982,Saint-Barthélémy,white,dry,68
d5d72916-be5c-44b7-89cf-8c009eaf6e97,de concrétiser vos projets Oise,1961,,,,85
d5f5902f-c19f-4bfb-84db-acf45a384256,d'atteindre vos buts Gard,1983,Rhone-Alpes,white,dry,79
d606a030-209b-42a3-808a-80a7b4b838fc,de changer Cher,1992,Réunion,white,dry,65
d61ede16-917d-4a4c-85d0-c0ae534095c2,de concrétiser vos projets Cher,1951,Saint-Barthélémy,red,semi-sweet,91
d629b025-c941-409b-bcc9-d76a9e42cc9d,de concrétiser vos projets Loire-Atlantique,2008,Bourgogne,white,dry,56
d6360ffd-3280-46b9-a2c7-9f91e39e0f6e,d'atteindre vos buts Hautes-Pyrénées,2006,Nouvelle-Calédonie,red,semi-sweet,71
d653d2f2-9939-4719-97f1-6b4de8df558e,d'innover Drôme,1967,Limousin,white,sweet,76
d664b931-37e5-4107-a391-7d6375f527d1,de louer Ariège,2020,Picardie,white,semi-sweet,95
d67237a5-5dff-450f-ba1d-09e0492c674b,d'avancer Deux-Sèvres,2003,Aquitaine,red,sweet,84
d6824b05-7cf7-4b4d-b384-0b73af8a43a0,de rouler Morbihan,2013,Saint-Barthélémy,red,dry,72
d683dc90-f23e-484d-ad40-31bfc8ce6cb2,de changer Alpes-de-Haute-Provence,1966,Nord-Pas-de-Calais,white,sweet,66
d6858348-0de2-4f5f-a433-a4fe303d5ba0,de changer Val-de-Marne,1955,Saint-Martin,red,sweet,83
d688b42c-3819-436b-9f0b-113dad14599a,de concrétiser vos projets Tarn,2001,Languedoc-Roussillon,red,semi-sweet,64
d68aab0b-4355-4013-8580-2cfeae55e403,d'innover Ardèche,2008,Corse,white,semi-sweet,91
d68f41ea-cd0e-44fd-97fa-0811b928828b,de louer Pyrénées-Orientales,2018,Polynésie française,white,sweet,76
d690f49f-396c-4db5-bf8f-ab5ce61ee72b,1997 d'atteindre vos buts Hautes-Pyrénées,,Corse,red,semi-sweet,62
d69c6ed9-967a-4775-94d3-d8bb23f5d494,d'avancer Meuse,2011,Polynésie française,white,sweet,74
d69fb829-40f6-45da-8e0d-6a00f8ae0449,d'innover Nord,2018,,,,93
d6f2df1c-fb16-452e-8c23-a78f08be4e6d,de changer Cher,1954,,,,56
d70b0f22-e64b-4753-a6eb-7d2c8d3d8167,d'avancer Meuse,1983,Polynésie française,white,sweet,72
d723736f-e9c3-479c-873f-05b4980c1792,d'avancer Guadeloupe,1999,Corse,red,sweet,76
d723bcd5-9c0a-4cd9-8442-80951f40eaf6,d'avancer Corse-du-Sud,1993,Franche-Comté,red,dry,76
d72856ae-73df-414c-907f-ec520fd3cdb5,de concrétiser vos projets Var,2017,Île-de-France,red,sweet,57
d72bddaa-64e0-4956-8b18-389629f454b6,de louer Ariège,1959,Picardie,white,semi-sweet,88
d75857b7-3873-4722-b4dc-a9869d8e21a5,d'innover Drôme,1992,Limousin,white,sweet,81
d765784c-fca5-4fca-8b5c-09a7f4ed0377,d'atteindre vos buts Hautes-Pyrénées,1954,Nouvelle-Calédonie,red,semi-sweet,76
d76939b5-11a5-49fc-b1f3-fd194fb2ea6d,de changer Isère,1992,Pays-de-Loire,white,semi-sweet,80
d791b259-1683-4a96-a0cc-7c566c434fba,d'innover Drôme,1994,Limousin,white,sweet,80
d79896f3-a1d8-4954-9040-fa743fa03063,de concrétiser vos projets Cher,1970,Saint-Barthélémy,red,semi-sweet,93
d7a28767-79ce-46bf-a6e5-a0d4eac24708,d'atteindre vos buts Vendée,1946,Basse-Normandie,red,sweet,66
d7aa1d67-e3bc-4dcd-82d3-f67274e9db56,de changer Cher,1976,,,,63
d7ab9616-6d6e-4aae-a5fd-22a5c217d857,d'innover Allier,2003,Champagne-Ardenne,red,semi-sweet,74
d7ace980-7c45-4e72-9cb3-de3500d18934,d'atteindre vos buts Haute-Garonne,1982,,,,85
d7ba5540-63ff-4f3c-b2fa-c2c09e63a3f4,2005 d'atteindre vos buts Hautes-Pyrénées,,Corse,red,semi-sweet,61
d7fa2f4e-fe30-4b69-ba98-c7ad0607b88b,de concrétiser vos projets Cher,1994,Saint-Barthélémy,red,semi-sweet,89
d8121f3e-c644-4b30-bae2-2110338731de,d'innover Cantal,2009,Pays-de-Loire,red,dry,81
d8124a7e-06bd-401b-a54f-dd1b1176d32a,de changer Landes,2007,Mayotte,red,dry,74
d838efab-4cc8-47d1-8dda-1be517426fe5,d'évoluer Côte-d'Or,2017,Auvergne,red,semi-sweet,66
d84684e2-fde3-4e51-8971-058d0788420b,d'évoluer Pyrénées-Atlantiques,2020,,,,71
d847e7a3-b129-4e94-9ae9-c46aefb4e2a0,de concrétiser vos projets Ille-et-Vilaine,1968,Alsace,white,sweet,77
d8680a9f-7672-4525-92cc-e31200164c56,de changer Cher,1957,Réunion,white,dry,58
d871bf49-8a89-4111-8996-c8f5447c152c,d'atteindre vos buts Hautes-Pyrénées,1991,Nouvelle-Calédonie,red,semi-sweet,75
d878bf64-ab6c-4f7d-b978-81419212c573,de concrétiser vos projets Oise,2000,,,,90
d88cb760-0890-48d4-8e00-7e1d1a6fcb1c,de changer Cher,1998,,,,56
d89b6b4f-ee18-4b2b-968d-db29de468598,d'avancer Deux-Sèvres,1966,Aquitaine,red,sweet,92
d8a066b0-26c2-48a6-89fb-fe24a4e1d0ae,de rouler Morbihan,1988,Saint-Barthélémy,red,dry,74
d8ab0572-307d-409f-a5db-d36116f1069a,d'innover Pyrénées-Orientales,1971,Champagne-Ardenne,red,sweet,69
d8b710b8-fcc9-4795-9a8b-90fa71d0df28,d'innover Vosges,2007,Centre,white,sweet,78
d8c0b2e0-740d-4176-bb0c-2b32ae791859,de changer Cher,2020,,,,63
d8ce1248-77f3-46a2-8115-7843590d4c9a,1964 d'innover Pyrénées-Orientales,,,,,66
d8f17104-4e8b-48d5-948f-49bd04c49469,d'innover Cantal,2018,Pays-de-Loire,red,dry,88
d8f6719f-af66-4ebe-95cb-e568c1d5aee8,de changer Haute-Vienne,2021,Saint-Martin,red,sweet,67
d8f92cfb-15f7-45e1-9dfd-7070ea1e60d3,de changer Isère (1971),,,,,80
d8f9eebc-f464-4dfe-b685-6ebab83a9a77,de louer Ariège,1983,Picardie,white,semi-sweet,86
d8fc5d45-6ef3-45cf-a5c6-f3aa9002c1cf,de changer Cher,1960,Réunion,white,dry,56
d916add0-88ea-4065-8ae8-906ddf0517b2,de louer Ariège,1981,Picardie,white,semi-sweet,88
d94c66eb-811c-44fd-9d96-20a853ed996f,d'avancer Haute-Savoie,2009,Basse-Normandie,white,sweet,83
d9620781-648b-4ea6-af6b-56e5ba0e0aad,de concrétiser vos projets Cher,2017,Saint-Barthélémy,red,semi-sweet,90
d9637156-8307-4128-b83c-acd0d61064ae,de louer Haut-Rhin,2011,,,,78
d9659193-e563-4d68-bf9d-9866f546e126,d'avancer Guadeloupe,1984,Corse,red,sweet,72
d967e466-d8d1-4413-abf7-7349f9eaf2d8,de concrétiser vos projets Ille-et-Vilaine,1949,Alsace,white,sweet,84
d97eede3-8214-4969-b70b-44cb65b82ab1,de louer Pyrénées-Orientales,1984,Polynésie française,white,sweet,68
d984e62d-239c-4074-bd9d-c5448d9e835a,de changer Dordogne,2017,Province-Alpes-Côte d'Azur,white,semi-sweet,70
d98fe3df-c919-4513-8582-248f54ae0662,d'avancer Deux-Sèvres,1988,Aquitaine,red,sweet,87
d9a4fb28-c1ff-41be-adb7-ad9dfed015df,d'innover Haute-Corse,2012,Rhone-Alpes,white,dry,77
d9d83419-ccd0-4d67-9bba-a9adbf4e3abd,d'atteindre vos buts Allier,1990,Polynésie française,white,semi-sweet,61
d9dabc3c-e96a-4f35-aa14-3b9b9a1895c1,d'évoluer Vendée,2010,Midi-Pyrénées,white,dry,58
d9ed7307-de8c-4e63-a6ac-d27c6c2b660c,d'évoluer Côte-d'Or,2021,Auvergne,red,semi-sweet,71
d9ef3bbb-0747-4c56-9f0b-2381a4c68700,1956 d'innover Pyrénées-Orientales,,,,,65
da07f34a-d2d1-4409-b388-a056af200913,de changer Isère,2004,Pays-de-Loire,white,semi-sweet,73
da085c4d-19e8-4f1b-aa0d-0eccbd86e1ba,de concrétiser vos projets Oise,1987,,,,92
da0db9c1-f028-48fa-aeec-0af03873080e,de concrétiser vos projets Landes,2018,Lorraine,red,semi-sweet,69
da103ee5-7e50-40a3-8405-b86f234e1012,de louer Loiret,2003,Réunion,white,dry,85
da6da5e1-0f43-4148-b4fa-78589bac4ea6,d'innover Pyrénées-Orientales,1999,Champagne-Ardenne,red,sweet,66
da7e7579-f2a6-460c-854b-76808b32ba23,de rouler Indre,1987,Bretagne,red,sweet,85
da89d3b7-98f0-48ff-8edf-aa30d5adc993,de changer Alpes-de-Haute-Provence,2016,Nord-Pas-de-Calais,white,sweet,61
daab84e3-0d56-4cbc-93eb-fa1eb96f3ee4,d'évoluer Vendée,1997,Midi-Pyrénées,white,dry,67
dacc3cb1-4b4e-42c7-8ae7-89676bb5ede3,d'innover Guyane,2013,Martinique,red,sweet,69
